Station_Id,Station_Name,,Latitude,Longitude,Municipality,State_Province,Country,District,TimeZone_LongName,TimeZone_Code,TimeZone_Offset,Station_Location,Station_Type,Station_WFElevation,Station_FirstDate,Station_WFElevation2,,
621756,Taylor St,,36.13202,-80.64559,,,,,America/New_York,EST,-5,,Tempest Weather System,904.3,2023-11-25 17:55,6,,0
621758,Milestone Crossing,,41.26589,-70.06817,,,,,America/New_York,EST,-5,,Tempest Weather System,57.7,2023-11-25 19:00,6,,0
621760,Rada Rd,,30.50762,-87.75587,,,,,America/Chicago,CST,-6,,Tempest Weather System,106.5,2023-11-25 18:55,6,,0
621763,Frog Holloe,,42.10311,-73.73181,,,,,America/New_York,EST,-5,,Tempest Weather System,601.1,2023-11-25 18:55,6,,0
621766,Conte Dr,,39.14128,-119.74414,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,4744,2023-11-25 18:55,6,,0
621769,SE 124th Ave,,45.41304,-122.53574,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,325.5,2023-11-25 20:00,6,,0
621772,Davison,,43.02344,-83.5131,,,,,America/Detroit,EST,-5,,Tempest Weather System,798.8,2023-11-25 19:55,11.5,,0
621774,Cold Spring Rd,,37.27365,-76.76295,,,,,America/New_York,EST,-5,,Tempest Weather System,90.8,2023-11-25 19:55,35,,0
621777,Redmond Rd,,38.23745,-76.56598,,,,,America/New_York,EST,-5,,Tempest Weather System,109.6,2023-11-25 19:55,6,,0
621778,Perkins,,32.97432,-81.94208,,,,,America/New_York,EST,-5,,Tempest Weather System,334.6,2023-11-25 19:55,6,,0
621779,LA-335,,29.94857,-92.29359,,,,,America/Chicago,CST,-6,,Tempest Weather System,6.7,2023-11-25 19:55,6,,0
621780,Halflinger Ln,,30.63716,-97.84254,,,,,America/Chicago,CST,-6,,Tempest Weather System,965.3,2023-11-25 19:55,6,,0
621781,E Jackson Ave,,33.80544,-117.81867,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,307.1,2023-11-25 21:00,6,,0
621784,Willow Lake Village,,30.099,-95.56824,,,,,America/Chicago,CST,-6,,Tempest Weather System,143.8,2023-11-25 21:00,6,,0
621791,Pinewood Dr,,38.44051,-120.53071,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,3549,2023-11-25 21:55,6,,0
621793,Deer Creek Dr,,39.46693,-104.60355,,,,,America/Denver,MST,-7,,Tempest Weather System,6409.6,2023-11-25 21:55,6,,0
621795,Upper Ridge Rd,,38.5183,-122.66991,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,1336.7,2023-11-25 21:55,6,,0
621800,Sunny Gap Rd,,35.10535,-92.33713,,,,,America/Chicago,CST,-6,,Tempest Weather System,356.1,2023-11-25 21:55,11,,0
621801,Pleasant Valley Rd NW,,34.30816,-84.8623,,,,,America/New_York,EST,-5,,Tempest Weather System,929.6,2023-11-25 21:55,10,,0
621808,E Beck Ln,,33.62678,-112.05865,,,,,America/Phoenix,MST,-7,,Tempest Weather System,1471.1,2023-11-25 22:55,6,,0
621809,Plantation Manor Ct,,38.74891,-90.55878,,,,,America/Chicago,CST,-6,,Tempest Weather System,579.4,2023-11-25 22:55,12,,0
621812,Braided Briar Ln,,31.45804,-97.2127,,,,,America/Chicago,CST,-6,,Tempest Weather System,668.9,2023-11-25 22:55,6,,0
621815,Co Rd 2702,,29.55086,-98.89597,,,,,America/Chicago,CST,-6,,Tempest Weather System,1227.4,2023-11-25 23:55,6,,0
621816,E 1600th Ave,,39.08669,-87.87746,,,,,America/Chicago,CST,-6,,Tempest Weather System,522.1,2023-11-25 23:55,6,,0
621819,Jon Frank Dr,,35.43285,-87.27078,,,,,America/Chicago,CST,-6,,Tempest Weather System,1028.8,2023-11-25 23:55,6,,0
621820,North Logan Green Canyon,,41.76188,-111.78417,,,,,America/Denver,MST,-7,,Tempest Weather System,4968.3,2023-11-26 1:00,9,,0
621823,Milan St,,42.45244,-73.22572,,,,,America/New_York,EST,-5,,Tempest Weather System,991.3,2023-11-26 0:55,4,,0
621824,Monterey Shores Dr,,39.6286,-119.91217,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,5040.4,2023-11-26 0:55,6,,0
621828,E Driftwood Dr,,40.12314,-111.61522,,,,,America/Denver,MST,-7,,Tempest Weather System,4717.2,2023-11-26 2:00,18,,0
621832,Westbury Ln,,33.87996,-98.57481,,,,,America/Chicago,CST,-6,,Tempest Weather System,1017.5,2023-11-26 2:55,10,,0
621836,Goe Hill Rd,,43.85819,-71.10592,,,,,America/New_York,EST,-5,,Tempest Weather System,1179.8,2023-11-26 2:55,6,,0
621838,John Thomas Ln,,39.79428,-119.90427,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,5820.4,2023-11-26 3:55,20,,0
621839,Marlin Rd,,27.03978,-82.40791,,,,,America/New_York,EST,-5,,Tempest Weather System,12.8,2023-11-26 3:55,17,,0
621842,Montevina Rd,,37.21152,-122.02164,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,2250.9,2023-11-26 6:00,10,,0
621843,Wooten Dr,,32.66826,-97.37412,,,,,America/Chicago,CST,-6,,Tempest Weather System,790.6,2023-11-26 6:05,16,,0
621844,Emerald Terrace,,-34.10313,18.39272,,,,,Africa/Johannesburg,SAST,2,,Tempest Weather System,389,2023-11-26 11:00,16.4,,0
621869,Able Ln,,35.67491,-84.72289,,,,,America/New_York,EST,-5,,Tempest Weather System,769.5,2023-11-26 14:55,6,,0
621880,Rockingham Dr,,38.97327,-104.63474,,,,,America/Denver,MST,-7,,Tempest Weather System,7177.1,2023-11-26 16:55,6,,0
621881,W English Sparrow Trail,,39.53206,-105.00127,,,,,America/Denver,MST,-7,,Tempest Weather System,5710.5,2023-11-26 16:45,6,,0
621882,Blazingstar Ln,,45.01117,-92.87364,,,,,America/Chicago,CST,-6,,Tempest Weather System,940.6,2023-11-26 16:55,6,,0
621883,Moonseed Rd,,33.21299,-96.8753,,,,,America/Chicago,CST,-6,,Tempest Weather System,583.2,2023-11-26 16:55,6,,0
621885,McFarlin Ln,,34.09118,-84.34169,,,,,America/New_York,EST,-5,,Tempest Weather System,1116.1,2023-11-26 18:00,6,,0
621886,E Cortez St,,33.59151,-111.98385,,,,,America/Phoenix,MST,-7,,Tempest Weather System,1375.7,2023-11-26 17:55,18,,0
621890,E Placita Tres Vidas,,32.32766,-110.8894,,,,,America/Phoenix,MST,-7,,Tempest Weather System,2933.9,2023-11-26 17:55,12,,0
621891,Rosemond Cir,,35.20201,-81.13567,,,,,America/New_York,EST,-5,,Tempest Weather System,737.5,2023-11-26 18:00,6,,0
621897,Sicomac Ave,,40.98899,-74.18253,,,,,America/New_York,EST,-5,,Tempest Weather System,461.6,2023-11-26 18:55,6,,0
621899,Temettate Ridge Ln,,35.08759,-120.47742,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,1215.3,2023-11-26 18:55,12,,0
621905,Apricot Ave,,40.3677,-104.05183,,,,,America/Denver,MST,-7,,Tempest Weather System,4382.8,2023-11-26 19:55,7,,0
621907,W Creek Loop,,30.49538,-97.70389,,,,,America/Chicago,CST,-6,,Tempest Weather System,745.1,2023-11-26 19:55,6,,0
621908,"Arkansas City, KS",,37.05399,-96.9161,,KS,,,America/Chicago,CST,-6,,WEATHERSTEM,,2023-11-26 13:00,,,0
621911,Av. del Golf,,-34.41774,-58.64176,,,,,America/Argentina/Buenos_Aires,ART,-3,,Tempest Weather System,16.8,2023-11-26 20:55,31.1,,0
621912,Penataquit Ave,,40.7398,-73.24253,,,,,America/New_York,EST,-5,,Tempest Weather System,28.1,2023-11-26 20:55,6,,0
621916,W Velliquette Rd,,41.58641,-83.21425,,,,,America/New_York,EST,-5,,Tempest Weather System,576.5,2023-11-26 20:55,6,,0
621917,Spanish Springs,,39.7166,-119.68708,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,4803.4,2023-11-26 20:55,6,,0
621918,E 133rd Ave,,39.93456,-104.94749,,,,,America/Denver,MST,-7,,Tempest Weather System,5295.4,2023-11-26 20:55,6,,0
621919,U.S. 101 S,,45.36289,-123.80332,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,170.2,2023-11-26 20:55,6,,0
621924,Troy Airpark,,39.04512,-91.02625,,,,,America/Chicago,CST,-6,,Tempest Weather System,637.1,2023-11-26 21:55,30,,0
621925,N Brenda Rd,,34.75311,-112.54649,,,,,America/Phoenix,MST,-7,,Tempest Weather System,5106.9,2023-11-26 21:55,6,,0
621928,Calamus Pond,,33.1972,-80.17118,,,,,America/New_York,EST,-5,,Tempest Weather System,57.6,2023-11-26 22:55,6,,0
621930,Rd 18,,37.45093,-108.7204,,,,,America/Denver,MST,-7,,Tempest Weather System,6745,2023-11-26 22:55,6,,0
621933,Washburn Rd,,28.47919,-96.71954,,,,,America/Chicago,CST,-6,,Tempest Weather System,15.9,2023-11-26 23:55,13.5,,0
621934,Thunder Rd,,39.70644,-105.34052,,,,,America/Denver,MST,-7,,Tempest Weather System,7497.3,2023-11-26 23:55,6,,0
621936,Moss Bluff,,30.32519,-93.16151,,,,,America/Chicago,CST,-6,,Tempest Weather System,27,2023-11-26 23:55,24,,0
621941,Grape St,,29.6859,-95.47076,,,,,America/Chicago,CST,-6,,Tempest Weather System,53.4,2023-11-27 0:55,6,,0
621942,E Coyote Trail,,31.44725,-110.1338,,,,,America/Phoenix,MST,-7,,Tempest Weather System,4283.6,2023-11-27 0:55,18,,0
621943,E 21st St,,36.84579,-88.34754,,,,,America/Chicago,CST,-6,,Tempest Weather System,449.6,2023-11-27 0:55,6,,0
621948,E Park Ln,,48.10113,-123.44317,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,350.3,2023-11-27 1:55,20,,0
621950,Claim Creek Rd,,45.6195,-110.83208,,,,,America/Denver,MST,-7,,Tempest Weather System,6049.1,2023-11-27 2:55,6,,0
621954,Aster St NW,,44.94041,-123.10163,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,613.6,2023-11-27 4:55,14,,0
621968,Willow Oak Dr,,33.08858,-96.66309,,,,,America/Chicago,CST,-6,,Tempest Weather System,631.7,2023-11-27 15:55,9,,0
621970,Pueblo,,38.29319,-104.67129,,,,,America/Denver,MST,-7,,Tempest Weather System,4877,2023-11-27 15:55,6,,0
621971,Clarksville MD US MD-MESO,,39.26249,-76.9258,,,,,America/New_York,EST,-5,,,,2023-11-27 16:10,,,0
621973,Hill Country Skyline,,30.28315,-98.05786,,,,,America/Chicago,CST,-6,,Tempest Weather System,1248.3,2023-11-27 16:55,6,,0
621975,Vicie Ave,,38.83591,-94.5158,,,,,America/Chicago,CST,-6,,Tempest Weather System,1038.7,2023-11-27 16:55,6,,0
621980,Terrace Ave,,41.33656,-71.7737,,,,,America/New_York,EST,-5,,Tempest Weather System,17.3,2023-11-27 18:00,20,,0
621981,Spring Rd,,40.02984,-76.61588,,,,,America/New_York,EST,-5,,Tempest Weather System,709.6,2023-11-27 17:55,33,,0
621983,Azalea Brook Ct,,34.01786,-83.97607,,,,,America/New_York,EST,-5,,Tempest Weather System,1156.3,2023-11-27 17:55,6,,0
621984,Patit Rd,,46.33411,-117.88441,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,1951.3,2023-11-27 17:55,6,,0
621987,Adrift Rd,,28.40552,-81.65424,,,,,America/New_York,EST,-5,,Tempest Weather System,108.2,2023-11-27 19:00,20,,0
621989,Windswept  Farm,,37.64618,-84.91657,,,,,America/New_York,EST,-5,,Tempest Weather System,970.8,2023-11-27 18:55,6,,0
621990,Wasatch St,,42.91536,-112.44741,,,,,America/Boise,MST,-7,,Tempest Weather System,4564.2,2023-11-27 18:55,12,,0
621996,Gardner,,42.60267,-71.96181,,,,,America/New_York,EST,-5,,Tempest Weather System,1189.3,2023-11-27 20:55,6,,0
621997,S Wexford Ct,,43.49594,-96.81535,,,,,America/Chicago,CST,-6,,Tempest Weather System,1523.9,2023-11-27 20:55,6,,0
621998,W US Hwy 19 E,,35.91003,-82.37486,,,,,America/New_York,EST,-5,,Tempest Weather System,2698.1,2023-11-27 20:55,6,,0
621999,Emerson Dr,,32.85435,-97.25409,,,,,America/Chicago,CST,-6,,Tempest Weather System,610.8,2023-11-27 20:55,6,,0
622001,McNear Dr,,37.98932,-122.47179,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,6,2023-11-27 20:55,6,,0
622005,Prairie St,,35.30296,-94.03529,,,,,America/Chicago,CST,-6,,Tempest Weather System,491.3,2023-11-27 21:55,6,,0
622006,Hearn Ln,,33.39077,-96.54987,,,,,America/Chicago,CST,-6,,Tempest Weather System,752.9,2023-11-27 21:55,20,,0
622007,Darwin St,,40.86387,-84.57971,,,,,America/New_York,EST,-5,,Tempest Weather System,774.5,2023-11-27 21:55,15,,0
622009,Sunset Rd W,,34.99073,-85.35484,,,,,America/New_York,EST,-5,,Tempest Weather System,1963.2,2023-11-27 21:55,6,,0
622011,Coventry Cir N,,42.02144,-88.66517,,,,,America/Chicago,CST,-6,,Tempest Weather System,863.7,2023-11-27 23:00,6,,0
622012,Ward Holler Rd,,35.34526,-82.33866,,,,,America/New_York,EST,-5,,Tempest Weather System,2243,2023-11-27 23:00,8,,0
622013,High St,,42.80843,-70.87325,,,,,America/New_York,EST,-5,,Tempest Weather System,57,2023-11-27 23:00,6,,0
622014,Emmen Rd,,35.05434,-77.0317,,,,,America/New_York,EST,-5,,Tempest Weather System,18.6,2023-11-27 23:00,6,,0
622015,Baltimore,,39.8252,-82.66354,,,,,America/New_York,EST,-5,,Tempest Weather System,846.2,2023-11-27 23:00,6,,0
622016,Ellettsville,,39.263,-86.60202,,,,,America/Indiana/Indianapolis,EST,-5,,Tempest Weather System,807.1,2023-11-27 22:55,6,,0
622020,SE 44th Terrace,,26.56978,-81.96723,,,,,America/New_York,EST,-5,,Tempest Weather System,5,2023-11-27 22:55,18,,0
622021,Ridgeway Rd,,37.55255,-122.34137,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,198.1,2023-11-27 22:55,6,,0
622022,Butterfly Park,,26.17991,-98.3666,,,,,America/Chicago,CST,-6,,Tempest Weather System,122.8,2023-11-28 14:05,6,,0
622025,Knight Ave,,34.24607,-116.90416,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,6760.7,2023-11-27 23:55,156,,0
622027,S 118th St,,47.49748,-122.25886,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,370.2,2023-11-27 23:55,6,,0
622028,N2860 Rd,,35.87081,-97.9061,,,,,America/Chicago,CST,-6,,Tempest Weather System,1093.7,2023-11-27 23:55,6,,0
622030,S Ave 8 1/2 E,,32.65627,-114.48951,,,,,America/Phoenix,MST,-7,,Tempest Weather System,209.1,2023-11-28 0:55,13,,0
622031,Panther Range Ct,,39.76872,-119.61497,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,4399.2,2023-11-28 0:55,6,,0
622032,Bockman Way,,35.94115,-85.35631,,,,,America/Chicago,CST,-6,,Tempest Weather System,1848.3,2023-11-28 1:55,6,,0
622033,BigAl,,46.50877,-87.66556,,,,,America/Detroit,EST,-5,,Tempest Weather System,1458.6,2023-11-28 1:55,20,,0
622035,Millford Ln N,,30.30153,-81.49191,,,,,America/New_York,EST,-5,,Tempest Weather System,39.7,2023-11-28 1:55,12,,0
622044,W 87th St,,33.95829,-118.40116,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,121.5,2023-11-28 3:55,6,,0
622045,Chapel Creek,,33.13587,-96.81224,,,,,America/Chicago,CST,-6,,Tempest Weather System,689.1,2023-11-28 3:55,6,,0
622048,N 1300th Ave,,41.33963,-90.37057,,,,,America/Chicago,CST,-6,,Tempest Weather System,791.6,2023-11-28 3:55,6,,0
622052,N 24th St,,43.1519,-93.3597,,,,,America/Chicago,CST,-6,,Tempest Weather System,1211.8,2023-11-28 6:05,8,,0
622063,Montrose Dr,,26.53703,-81.92519,,,,,America/New_York,EST,-5,,Tempest Weather System,5.4,2023-11-28 14:00,6,,0
622069,McGreen Acres,,32.51524,-96.87282,,,,,America/Chicago,CST,-6,,Tempest Weather System,635.9,2023-11-28 14:55,10,,0
622080,Sandia Way,,39.08168,-104.68477,,,,,America/Denver,MST,-7,,Tempest Weather System,7420.2,2023-11-28 15:55,6,,0
622082,SE 14th Ave,,26.09005,-80.12894,,,,,America/New_York,EST,-5,,Tempest Weather System,4.4,2023-11-28 17:00,6,,0
622084,Oxford Ct,,36.70933,-95.95399,,,,,America/Chicago,CST,-6,,Tempest Weather System,713.7,2023-11-28 16:55,6,,0
622086,Hamlet Ave S,,44.81271,-92.96116,,,,,America/Chicago,CST,-6,,Tempest Weather System,820,2023-11-28 17:55,10,,0
622089,Sunset Vista Dr,,27.95349,-81.87891,,,,,America/New_York,EST,-5,,Tempest Weather System,138.9,2023-11-28 17:55,6,,0
622093,Rainbow Cir,,35.48557,-80.90962,,,,,America/New_York,EST,-5,,Tempest Weather System,765.2,2023-11-28 17:55,6,,0
622096,Parkwood Estates Mtn Home,,36.36354,-92.38308,,,,,America/Chicago,CST,-6,,Tempest Weather System,897.7,2023-11-28 18:55,7,,0
622097,test123,,33.31167,-85.49552,,,,,America/Chicago,CST,-6,,Tempest Weather System,971,2023-12-03 20:55,100,,0
622099,Manchester Dr,,42.95022,-87.99302,,,,,America/Chicago,CST,-6,,Tempest Weather System,814.4,2023-11-28 19:55,6,,0
622107,E Elrod Rd,,40.40308,-90.27606,,,,,America/Chicago,CST,-6,,Tempest Weather System,505.7,2023-11-28 20:55,6,,0
622108,Kleppel Rd,,30.11593,-95.57214,,,,,America/Chicago,CST,-6,,Tempest Weather System,173,2023-11-28 21:55,6,,0
622109,Monte Verde,,33.46523,-117.07298,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,1220.2,2023-11-28 21:55,6,,0
622110,Rodney Dr,,37.73036,-122.14597,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,76.2,2023-11-28 21:55,18,,0
622111,SW 23rd Cranbrook Dr,,26.50523,-80.09282,,,,,America/New_York,EST,-5,,Tempest Weather System,12.3,2023-11-28 21:55,6,,0
622113,N Vine View St,,39.37388,-94.77747,,,,,America/Chicago,CST,-6,,Tempest Weather System,857.5,2023-11-28 21:55,6,,0
622116,Co Rd 129,,40.61313,-106.93479,,,,,America/Denver,MST,-7,,Tempest Weather System,7045.4,2023-11-28 22:55,6,,0
622118,Penny Ln,,42.78488,-96.15063,,,,,America/Chicago,CST,-6,,Tempest Weather System,1281.7,2023-11-28 22:55,20,,0
622125,Richard Frey Rd,,29.96242,-96.00805,,,,,America/Chicago,CST,-6,,Tempest Weather System,193.3,2023-11-28 23:55,6,,0
622128,Broadway St,,42.34265,-92.67294,,,,,America/Chicago,CST,-6,,Tempest Weather System,950.6,2023-11-28 23:55,6,,0
622129,Ranch,,34.91256,-109.4183,,,,,America/Phoenix,MST,-7,,Tempest Weather System,6439.3,2023-11-28 23:55,6,,0
622130,N Black Rock Dr,,32.28857,-110.82635,,,,,America/Phoenix,MST,-7,,Tempest Weather System,2910.9,2023-11-28 23:55,6,,0
622131,Sula,,45.89652,-113.92752,,,,,America/Denver,MST,-7,,Tempest Weather System,5159.1,2023-11-29 0:55,8,,0
622132,3rd Ave NE,,46.55261,-110.89936,,,,,America/Denver,MST,-7,,Tempest Weather System,5100.8,2023-11-29 0:55,7,,0
622136,E Basalt Dr,,31.89598,-110.95795,,,,,America/Phoenix,MST,-7,,Tempest Weather System,2810.3,2023-11-29 1:55,10.5,,0
622137,Welsh Creek Rd N,,47.78617,-118.41421,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,1743.6,2023-11-29 1:55,6,,0
622138,Mooresville Rd,,34.92891,-86.87246,,,,,America/Chicago,CST,-6,,Tempest Weather System,862.9,2023-11-29 1:55,8,,0
622139,E 27th Pl,,29.55265,-90.34386,,,,,America/Chicago,CST,-6,,Tempest Weather System,4.1,2023-11-29 1:55,6,,0
622140,Seabiscuit Ct,,38.93282,-84.66305,,,,,America/New_York,EST,-5,,Tempest Weather System,923.1,2023-11-29 1:55,6,,0
622141,Kenova,,47.23592,-117.55019,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,2228.1,2023-11-29 1:55,6,,0
622142,18th Ave,,38.53635,-121.43049,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,40,2023-11-29 2:55,6,,0
622144,Lambert Rd,,38.32174,-121.41711,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,22,2023-11-29 2:55,6,,0
622146,N Ontare Rd,,34.46683,-119.73137,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,774,2023-11-29 5:00,6,,0
622150,Cambridge Dorchester Airport,,38.5393,-76.0304,,,,,America/New_York,EST,-5,,,6,2023-11-29 4:45,,,0
622161,Baselstrasse,,47.21623,7.98517,,,,,Europe/Zurich,CET,1,,Tempest Weather System,1552,2023-11-29 13:55,38.7,,0
622163,Green Island Rd,,31.90972,-81.07071,,,,,America/New_York,EST,-5,,Tempest Weather System,11.7,2023-11-29 14:55,6,,0
622164,Mowery Rd,,40.74316,-84.00635,,,,,America/New_York,EST,-5,,Tempest Weather System,920.7,2023-11-29 14:55,6,,0
622165,GW4174 KALISPELL MT US,,48.25517,-114.14683,,MT,US,,America/Denver,MST,-7,,,,2023-11-29 15:00,,,0
622166,GW4172 GRAND MARAIS MN US,,47.81733,-90.11033,,MN,US,,America/Chicago,CST,-6,,,,2023-11-29 14:59,,,0
622167,KY4OP CATLETT VA US,,38.703,-77.6375,,VA,US,,America/New_York,EST,-5,,,,2023-11-29 14:57,,,0
622168,GW4171 LONG ISLAND CITY NY US,,40.74567,-73.95167,,NY,US,,America/New_York,EST,-5,,,,2023-11-29 14:56,,,0
622169,GW4175 STUART FL US,,27.11,-80.27983,,FL,US,,America/New_York,EST,-5,,,,2023-11-29 14:55,,,0
622170,GW4179 MOUNTAIN LAKE PARK MD US,,39.40608,-79.37806,,MD,US,,America/New_York,EST,-5,,,,2023-11-29 14:55,,,0
622171,SCE Rambla Pacifico CA US SC-EDISON,,34.06257,-118.64881,,,,,America/Los_Angeles,PST,-8,,,,2023-11-29 15:00,,,0
622172,K9TLD SHEBOYGAN WI US,,43.7595,-87.72417,,WI,US,,America/Chicago,CST,-6,,,,2023-11-29 14:59,,,0
622175,Moorings Way SE,,33.93359,-78.12083,,,,,America/New_York,EST,-5,,Tempest Weather System,10.6,2023-11-29 16:00,6,,0
622177,Kirkwood Dr,,32.85354,-96.71002,,,,,America/Chicago,CST,-6,,Tempest Weather System,541.7,2023-11-29 15:55,16,,0
622180,Hoffman,,35.07104,-79.61614,,,,,America/New_York,EST,-5,,Tempest Weather System,431.4,2023-11-29 15:55,6,,0
622185,Dailey Rd,,41.84905,-86.08762,,,,,America/Detroit,EST,-5,,Tempest Weather System,869.4,2023-11-29 17:55,6,,0
622186,186,,28.43587,-99.9475,,,,,America/Chicago,CST,-6,,Tempest Weather System,736.5,2023-11-29 17:55,14,,0
622189,NE 170th Ave,,45.74299,-122.49641,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,273.5,2023-11-29 18:55,10,,0
622193,N Oaks Dr,,36.1557,-79.82223,,,,,America/New_York,EST,-5,,Tempest Weather System,809.3,2023-11-29 18:55,20,,0
622194,Matterhorn Dr,,40.73965,-111.60286,,,,,America/Denver,MST,-7,,Tempest Weather System,7132,2023-11-29 18:55,6,,0
622198,Masterpiece Rd,,27.96163,-81.58488,,,,,America/New_York,EST,-5,,Tempest Weather System,156.9,2023-11-29 19:55,12,,0
622200,Silver Feather Way,,39.96624,-105.05077,,,,,America/Denver,MST,-7,,Tempest Weather System,5328.7,2023-11-29 19:55,6,,0
622202,Tawa Dr,,-36.6189,174.72615,,,,,Pacific/Auckland,NZDT,13,,Tempest Weather System,98.3,2023-11-30 2:55,26.2,,0
622204,Post Creek Rd,,42.24435,-76.92654,,,,,America/New_York,EST,-5,,Tempest Weather System,1870.8,2023-11-29 20:55,6,,0
622205,Barley Basin,,24.92849,-80.62559,,,,,America/New_York,EST,-5,,Tempest Weather System,8,2023-11-29 20:55,6,,0
622207,Ashley Woods Dr,,36.18359,-81.60161,,,,,America/New_York,EST,-5,,Tempest Weather System,3369.2,2023-12-04 20:15,6,,0
622209,Peavine Peak,,39.58956,-119.92834,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,8246.4,2023-11-29 21:55,6,,0
622210,Poyner Rd,,42.41239,-92.18485,,,,,America/Chicago,CST,-6,,Tempest Weather System,860.3,2023-11-29 21:55,6,,0
622212,SW 15th St,,40.79809,-96.74316,,,,,America/Chicago,CST,-6,,Tempest Weather System,1159.8,2023-11-29 21:55,9,,0
622213,NW 157th St,,35.63113,-97.52453,,,,,America/Chicago,CST,-6,,Tempest Weather System,1117,2023-11-29 21:55,6,,0
622214,Alder Bay,,50.55932,-126.91192,,,,,America/Vancouver,PST,-8,,Tempest Weather System,56,2023-11-29 21:55,6,,0
622215,Foster,,42.24217,-97.73843,,,,,America/Chicago,CST,-6,,Tempest Weather System,1756.7,2023-11-29 21:55,6,,0
622216,Hiawatha Way,,27.92903,-80.49792,,,,,America/New_York,EST,-5,,Tempest Weather System,10.8,2023-11-29 21:55,6,,0
622230,Pk Crst Dr,,29.56554,-95.51492,,,,,America/Chicago,CST,-6,,Tempest Weather System,73.3,2023-11-29 23:55,8,,0
622233,Crowley Trl,,35.39026,-111.81517,,,,,America/Phoenix,MST,-7,,Tempest Weather System,7915.4,2023-11-29 23:55,6,,0
622238,Camino Los Altos,,35.30251,-106.45735,,,,,America/Denver,MST,-7,,Tempest Weather System,5907.9,2023-11-29 23:55,20,,0
622243,Camino Dos Rios,,34.19395,-118.90356,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,658.5,2023-11-30 0:55,10,,0
622245,Cider Mill,,41.98806,-72.84417,,,,,America/New_York,EST,-5,,Tempest Weather System,906,2023-11-30 1:55,6,,0
622246,Summerfield Dr,,35.71924,-84.07222,,,,,America/New_York,EST,-5,,Tempest Weather System,1150.7,2023-11-30 1:45,6,,0
622248,Allen&#39;s Cove Ln NE,,47.69864,-122.52553,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,20.6,2023-11-30 1:45,5,,0
622250,N 11th Ave,,36.37748,-119.65463,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,254.2,2023-11-30 2:55,6,,0
622252,Frostline Dr,,42.97825,-85.93213,,,,,America/Detroit,EST,-5,,Tempest Weather System,666.8,2023-11-30 4:00,18,,0
622254,Charles W Baker Airport,,35.27898,-89.93147,,,,,America/Chicago,CST,-6,,,75,2023-11-30 5:15,,,0
622255,N Red Dell Lp,,47.94604,-116.78166,,,,,America/Los_Angeles,PST,-8,,Tempest Weather System,2527.8,2023-11-30 8:05,12,,0
622258,Sergius Way,,43.26927,-77.68907,,,,,America/New_York,EST,-5,,Tempest Weather System,267.3,2023-11-30 12:00,6,,0
622270,Terry Lake Rd,,40.61614,-105.07369,,,,,America/Denver,MST,-7,,Tempest Weather System,0,2023-11-30 14:00,30,,0
622271,Osprey Dr,,30.5318,-81.44205,,,,,America/New_York,EST,-5,,Tempest Weather System,6.6,2023-11-30 14:00,16,,0
622275,Redenda Crescent,,45.33728,-75.78226,,,,,America/Toronto,EST,-5,,Tempest Weather System,286.2,2023-11-30 13:55,6,,0
622278,Potter&#39;s Ml Trl,,30.05698,-81.40992,,,,,America/New_York,EST,-5,,Tempest Weather System,39.5,2023-11-30 15:00,6,,0
622279,Westfield St,,42.10448,-72.62688,,,,,America/New_York,EST,-5,,Tempest Weather System,131.5,2023-11-30 14:55,6,,0
622280,Cambridge Municipal Airport,,40.30658,-100.16208,,,,,America/Chicago,CST,-6,,,735,2023-11-30 14:55,,,0
